pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
7678,,A boy in blue is running away from a woman in blue,5.0,ENTAILMENT
7680,,The boy in blue is running away from the woman in blue,2.0,NEUTRAL
7681,,A boy in blue is running towards a woman in blue,2.9,NEUTRAL
7682,,A boy in blue is running away from a woman in blue,3.3,NEUTRAL
7687,,There is no little boy with brown hair jumping off of a brown chair onto the floor,3.9,CONTRADICTION
7688,,A young boy is jumping off a chair,4.3,ENTAILMENT
7689,,A young boy is jumping onto a chair,4.4,CONTRADICTION
7692,,A young boy is jumping off a chair,4.2,ENTAILMENT
7697,,Two kids are bouncing on colorful balls,3.5,NEUTRAL
7699,,The children are wearing black tights and hopping,3.8,CONTRADICTION
7700,,Some children are wearing black tights and hopping,2.3,NEUTRAL
7701,,Two kids are bouncing on colorful balls,2.6,NEUTRAL
7702,,The children are wearing black tights and hopping,2.3,NEUTRAL
7703,,The children are wearing black tights and hopping,1.6,NEUTRAL
7707,,A little girl is smiling and wearing a fake nose and glasses,3.1,NEUTRAL
7711,,The blonde girl with the pink top is not smiling and not wearing funny glasses with a large nose attached,2.8,NEUTRAL
7712,,The little girl is smiling and wearing a fake nose and glasses,4.3,ENTAILMENT
7714,,A little girl is smiling and wearing a fake nose and glasses,4.1,ENTAILMENT
7716,,There is no man squirting water into the mouth of a white dog with a squirt gun,4.4,CONTRADICTION
7719,,The man is spraying a super soaker into the mouth of the dog,4.2,NEUTRAL
7722,,There is no man squirting water into the mouth of a white dog with a squirt gun,3.1,CONTRADICTION
7723,,A man is squirting water into the mouth of a white dog with a squirt gun,4.0,NEUTRAL
7724,,A boy under an umbrella is being held by his father who is wearing a blue coat,4.6,ENTAILMENT
7728,,A child is falling asleep,2.7,NEUTRAL
7729,,A child is amazedly experiencing a new world,1.6,NEUTRAL
7731,,A boy under an umbrella is being held by his father who is wearing a coat dyed in blue,1.8,NEUTRAL
7732,,A boy under an umbrella is being let go by his father who is wearing a blue coat,1.2,NEUTRAL
7733,,A child is experiencing a new world,1.7,NEUTRAL
7739,,A dog is walking along a snowdrift,3.6,NEUTRAL
7740,,A dog is walking along a snowdrift,2.7,NEUTRAL
7741,,A dog is playing alone on a beach covered by snow,2.7,NEUTRAL
7742,,There is no dog walking along a snowdrift,2.9,NEUTRAL
7744,,The light brown dog is running up a street,5.0,ENTAILMENT
7746,,A light brown dog is running up a street,2.835,NEUTRAL
7747,,A great dog is wildly climbing a steep hill,4.5,ENTAILMENT
7751,,The light brown dog is running up a street,3.1,NEUTRAL
7752,,There is no light brown dog running up a street,2.5,NEUTRAL
7753,,A great dog is climbing a steep hill,1.7,NEUTRAL
7754,,A light brown dog is running up a street,2.6,NEUTRAL
7755,,A man and a woman are walking down a city street,4.8,ENTAILMENT
7757,,People are walking through a street which is crowded,4.815,ENTAILMENT
7760,,A man and a woman are walking down a city street,3.3,NEUTRAL
7763,,People are walking through a crowded street,3.7,NEUTRAL
7764,,A man and a woman are idling in a city street,2.8,NEUTRAL
7768,,The surfer is riding a big wave,5.0,ENTAILMENT
7769,,The surfer is riding a big wave,3.9,CONTRADICTION
7771,,A surfer is riding a big wave,4.3,ENTAILMENT
7776,,The surfer is riding a big wave,4.4,ENTAILMENT
7777,,The shirtless man in striped shorts and sunglasses is standing near a person in a white shirt and sunglasses,4.5,ENTAILMENT
7778,,The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses,3.1,CONTRADICTION
7779,,The muscular man is dancing and the man behind him is wearing green beads,4.4,ENTAILMENT
7780,,The muscular white man is dancing and the man behind him is wearing green beads,3.7,NEUTRAL
7781,,The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses,2.1,NEUTRAL
7782,,The muscular white man is dancing and the man behind him is wearing green beads,2.1,NEUTRAL
7784,,The shirtless man in striped shorts and sunglasses is not standing near a man in a white shirt and sunglasses,2.0,NEUTRAL
7785,,The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses,2.265,NEUTRAL
7787,,A person wearing grey pants is airborne on a snowboard,3.0,CONTRADICTION
7790,,A person wearing grey pants is airborne on a snowboard,4.2,NEUTRAL
7792,,A snowboarding man is jumping through the air,3.5,NEUTRAL
7793,,A snowboarding man is jumping through the air,2.7,NEUTRAL
7794,,A person wearing grey pants is airborne on a snowboard,4.0,NEUTRAL
7798,,A tennis player with a green headband is missing the ball,4.4,CONTRADICTION
7804,,A person is crouching and holding a camera,4.6,ENTAILMENT
7805,,A woman is crouching and holding a camera,3.7,NEUTRAL
7807,,There is no man squatting in brush and taking a photograph,3.7,CONTRADICTION
7808,,A man is crouching and holding a camera,3.7,ENTAILMENT
7810,,A person is crouching and holding a camera,4.1,ENTAILMENT
7811,,A woman is crouching and holding a camera,3.2,NEUTRAL
7813,,Some dogs are playing in a stream,4.6,ENTAILMENT
7817,,Two dogs are looking at something that is moving in the water,3.2,NEUTRAL
7819,,Some dogs are playing in a river,3.3,NEUTRAL
7821,,Some dogs are playing in a stream,3.0,NEUTRAL
7822,,A black dog is leaping from a cylindrical hay bale,4.9,ENTAILMENT
7823,,A black dog is leaping from a cylindrical hay bale,3.6,NEUTRAL
7834,,There is no brown dog jumping in the air,3.3,CONTRADICTION
7836,,The brown dog is jumping in the air,3.5,CONTRADICTION
7838,,A brown dog is jumping in the air,3.8,NEUTRAL
7839,,A brown dog is jumping in the air,4.5,ENTAILMENT
7841,,A man on a motorcycle is riding on a track and waving,2.9,NEUTRAL
7844,,The person on the motorcycle is holding up his arm,4.0,NEUTRAL
7847,,The person on the motorcycle is holding up an arm,1.8,NEUTRAL
7849,,Two adults are standing on a scooter in a field of flowers,4.5,ENTAILMENT
7851,,Two people wearing helmets are driving over the yellow and white flowers,4.8,ENTAILMENT
7859,,A person is riding a dirt bike down a dirt hill,4.0,NEUTRAL
7861,,A person is riding a bike along a muddy trail,3.3,CONTRADICTION
7864,,A person is riding a bike along a muddy trail,3.9,NEUTRAL
7866,,A person is riding a dirt bike down a dirt hill,3.6,NEUTRAL
7867,,A man in blue is riding a animal on a dirt road,4.5,ENTAILMENT
7868,,A woman in blue is riding a horse on a dirt road,3.0,NEUTRAL
7869,,A man is riding a dirty horse on a blue road,3.6,NEUTRAL
7872,,A man in blue is riding a horse on a dirt road,3.8,NEUTRAL
7875,,A woman in blue is riding a horse on a dirt road,3.0,NEUTRAL
7876,,A man is riding a dirty horse on a blue road,2.7,NEUTRAL
7878,,ATVs are being driven by three people,5.0,ENTAILMENT
7881,,Three people are driving four wheel ATVs in a field,3.7,NEUTRAL
7884,,ATVs are being driven by three people,4.6,ENTAILMENT
7887,,Two white dogs and one brown dog are chasing a toy,4.5,ENTAILMENT
7888,,Two white dogs and one brown dog are chasing a ball,3.2,CONTRADICTION
7890,,Two white dogs are playing with a brown dog and a ball,3.6,NEUTRAL
7891,,Two white dogs and one brown dog are chasing a ball,4.0,NEUTRAL
7892,,Two white dogs and one brown dog are chasing a ball,3.5,NEUTRAL
7893,,Two white dogs and one brown dog are chasing a toy,4.3,ENTAILMENT
7896,,A white racing vehicle is driving through a puddle,4.635,ENTAILMENT
7898,,A white rally car is throwing mud into the air and is approaching a bend in the track,4.9,ENTAILMENT
7899,,A black rally car is throwing mud into the air and is approaching a bend in the track,3.6,NEUTRAL
7900,,The white rally car is throwing mud into the air and is approaching a bend in the track,3.5,NEUTRAL
7902,,A white racing vehicle is driving through a puddle,4.2,ENTAILMENT
7903,,There is no white race car driving through a puddle,3.3,NEUTRAL
7906,,There is no dog jumping at a shiny blue soccer ball in a field of dry leaves,3.5,CONTRADICTION
7909,,A little black dog is wearing a red collar and is in the leaves with a blue ball,4.0,NEUTRAL
7912,,An animal is jumping at a shiny blue soccer ball in a field of dry leaves,3.2,NEUTRAL
7917,,A dog is running towards a ball,2.5,CONTRADICTION
7921,,There is no dog running through a field and chasing a ball,2.9,NEUTRAL
7923,,A dog is running through a field and is chasing a ball,2.6,CONTRADICTION
7925,,Four athletes are with a person in a crowded stadium,4.7,ENTAILMENT
7926,,Four athletes are with a woman in a crowded stadium,3.5,NEUTRAL
7927,,A person in pink is running onto the field,4.4,ENTAILMENT
7933,,Four athletes are with a man in a crowded stadium,1.5,NEUTRAL
7934,,An Asian woman is holding a fur scarf,5.0,ENTAILMENT
7935,,There is no Asian woman holding a fur scarf,3.0,CONTRADICTION
7936,,An elegant woman is inside a crowd of people and is looking down,4.8,ENTAILMENT
7939,,A woman dressed in elegant clothing is inside a crowd of people and is looking up,1.7,NEUTRAL
7940,,A fur scarf is being held by an Asian woman,1.9,NEUTRAL
7946,,There is no boy in a white t-shirt splashing in shallow water,3.0,CONTRADICTION
7949,,A boy is running through the sea at the beach,3.3,NEUTRAL
7953,,Two basketball players are scrambling for the ball on the court,3.0,NEUTRAL
7954,,A basketball player is on the court floor and the ball is being grabbed by another one,4.9,ENTAILMENT
7957,,Two basketball players are scrambling for the ball on the court,3.5,CONTRADICTION
7959,,A basketball player is on the court floor and another one is grabbing the ball,2.5,NEUTRAL
7963,,The white dogs are looking curiously at the black llama,4.1,NEUTRAL
7964,,A black sheep is standing close to three white dogs,4.8,ENTAILMENT
7966,,A black sheep is standing close to three white dogs,2.8,NEUTRAL
7967,,The white dogs are looking curiously at the black llama,1.9,NEUTRAL
7971,,A black sheep is standing near three white dogs,3.0,NEUTRAL
7972,,Two poodles are in the snow and one is jumping,4.4,ENTAILMENT
7973,,Two poodles are in the snow and one is jumping high,3.9,NEUTRAL
7976,,Two poodles are in the snow and one is jumping high,2.9,NEUTRAL
7977,,A grey dog is jumping toward a black and white dog in the water,2.9,NEUTRAL
7980,,A grey dog is jumping toward a black and white dog in the snow,3.7,NEUTRAL
7981,,The man surrounded by men with a camera is wearing a gray suit and glasses,4.4,ENTAILMENT
7985,,A man in a suit is being surrounded by photographers,3.1,NEUTRAL
7986,,The man surrounded by photographers is wearing a gray suit and glasses,3.3,NEUTRAL
7987,,A man in a suit is not being surrounded by photographers,3.6,CONTRADICTION
7989,,A man in a suit is being surrounded by photographers,4.0,ENTAILMENT
7990,,A man in a suit is being surrounded by photographers,2.565,NEUTRAL
7993,,Children in swimming suits are playing in the water,4.2,CONTRADICTION
7995,,The kids are not wearing suits and water is splashing around,4.4,CONTRADICTION
7996,,The boys are wearing bathing suits and water is splashing around,4.0,NEUTRAL
7998,,The kids are wearing bathing suits and water is splashing around,4.0,NEUTRAL
7999,,The kids are wearing bathing suits and water is splashing around,3.1,NEUTRAL
8002,,Nobody is dangling from straps and kicking at each other,3.785,CONTRADICTION
8005,,People are dangling from straps and kicking at each other,2.0,NEUTRAL
8006,,People are dangling from straps and kicking at each other,2.1,NEUTRAL
8010,,A player dressed in black and white is holding up the tennis racket and is waiting for the ball,4.4,ENTAILMENT
8012,,A racquet is being held by a tennis player in mid game,4.8,ENTAILMENT
8014,,A racquet is being held by a tennis player in mid game,3.8,NEUTRAL
8018,,A tennis player in mid game is holding a racquet,4.0,NEUTRAL
8021,,A brown and white dog is playing on the lawn,4.7,ENTAILMENT
8024,,A brown and white cat is playing on the grass,3.3,NEUTRAL
8025,,A dog is playing in the green field,3.6,NEUTRAL
8028,,A tan skinned child is looking at the camera,4.8,ENTAILMENT
8029,,A tan skinned child is looking at the camera,3.7,CONTRADICTION
8031,,A little boy with a bib is watching the camera,3.8,CONTRADICTION
8032,,A tan skinned child is looking at the camera,4.1,NEUTRAL
8037,,The young boy in the blue shirt is jumping into the water,4.9,ENTAILMENT
8038,,The young boy in the blue shirt is jumping into the water,3.9,CONTRADICTION
8039,,A young boy is jumping into a still lake,5.0,ENTAILMENT
8040,,A young boy is jumping into a still lake,3.5,NEUTRAL
8041,,A young boy is diving into a still lake,4.0,NEUTRAL
8044,,The young boy in the blue shirt is not jumping into the water,3.3,NEUTRAL
8047,,Two people are carrying gray baskets and blankets and walking near a building,3.5,NEUTRAL
8049,,Two people are walking with laden baskets and blankets,4.2,NEUTRAL
8050,,Two people are walking with laden baskets and colorful blankets,4.3,NEUTRAL
8055,,A young girl is sitting in swimming gear,4.5,ENTAILMENT
8058,,"A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head",3.9,NEUTRAL
8059,,A young girl is sitting in swimming gear,4.185,NEUTRAL
8060,,A young girl is sitting in swimming gear,2.9,NEUTRAL
8064,,A dog is running on a snowy path,4.5,ENTAILMENT
8065,,A dog is running on a snowy path,3.5,NEUTRAL
8067,,A white dog is running through a snowy trail,3.4,NEUTRAL
8068,,A dog is running on a snowy path,4.5,ENTAILMENT
8069,,A dog is running on a snowy path,4.3,ENTAILMENT
8071,,A brown dog is running through a snowy trail,3.4,NEUTRAL
8072,,A dog is running on a snowy path,4.0,ENTAILMENT
8073,,Two children in white outfits and red protective gear are sparring on a mat,4.3,ENTAILMENT
8076,,Two boys are doing martial arts on a blue mat,3.9,NEUTRAL
8077,,Two children in white outfits and red protective gear are sparring on a mat,3.8,NEUTRAL
8079,,Two boys in white outfits and red protective gear are sparring on a mat,3.4,NEUTRAL
8084,,A black and white dog is playing with a broken ball,4.5,ENTAILMENT
8089,,A black and white dog is playing with a broken volleyball,3.6,NEUTRAL
8090,,A black and white dog is playing with a broken volleyball,4.3,ENTAILMENT
8091,,A bike is ridden on the road by a young boy in a helmet ,4.9,ENTAILMENT
8092,,A young boy in a helmet is riding a bike on the road,3.5,NEUTRAL
8093,,A bicycle is being ridden by the little boy in a race,4.8,ENTAILMENT
8094,,The little girl is riding a bicycle in a race,3.6,NEUTRAL
8095,,A young boy in a helmet is riding a bike on the road,3.6,NEUTRAL
8096,,The little girl is riding a bicycle in a race,3.0,NEUTRAL
8104,,A topless woman is being covered in mud,3.4,NEUTRAL
8105,,A topless woman is being covered in mud,4.0,NEUTRAL
8108,,A topless woman is being smeared with a brown substance and a blurry crowd is in the background,3.8,NEUTRAL
8109,,Two kids and a man are playing games at an arcade,4.6,ENTAILMENT
8110,,Two kids and a woman are playing games at an arcade,3.7,NEUTRAL
8112,,A family is purchasing something at the vending machine,3.8,CONTRADICTION
8119,,A female cheerleader is sitting on the knee of a male cheerleader,3.58,NEUTRAL
8120,,Some cheerleaders are relaxing,4.45,ENTAILMENT
8121,,Some cheerleaders are dancing,3.8,NEUTRAL
8124,,A female cheerleader is sitting on the knee of a man,2.9,NEUTRAL
8126,,Some cheerleaders are taking a break,3.5,NEUTRAL
8127,,Drinks are being held by people pointing at the camera,4.8,ENTAILMENT
8129,,Several young people are posing for a photo and holding drinks,4.5,ENTAILMENT
8130,,Several old people are posing for a photo and holding beers,3.265,NEUTRAL
8134,,A group of people is holding food and pointing at the camera,3.3,NEUTRAL
8136,,A girl with red hair and red eyebrows is in midspeech,4.6,ENTAILMENT
8143,,"The girl has red hair and eyebrows, several piercings in a ear and a tattoo on the back",3.4,NEUTRAL
8145,,A woman in blue has a yellow ball in the hand,3.8,NEUTRAL
8147,,The girl in blue is chasing the player with a number on the jersey,4.4,ENTAILMENT
8152,,A man in blue has a yellow ball in the mitt,2.7,NEUTRAL
8155,,The young man is rock climbing,4.2,CONTRADICTION
8156,,A rocky wall is climbed by a man in a purple hat with bare hands,4.9,ENTAILMENT
8157,,A man in a purple hat is climbing a rocky wall with bare hands,3.6,CONTRADICTION
8158,,The young man is rock climbing,4.2,ENTAILMENT
8159,,The young man is rock climbing,2.8,NEUTRAL
8161,,The young man is not rock climbing,3.3,NEUTRAL
8162,,The young man is rock climbing,3.7,NEUTRAL
8165,,A woman with blond hair is sitting on the roof of a yellow vehicle and two people are inside,4.5,ENTAILMENT
8168,,A blond woman is sitting on the roof of a yellow vehicle and two people are outside,2.5,NEUTRAL
8173,,A large brown dog is jumping over a red hurdle,3.4,NEUTRAL
8175,,"A brown and white dog is passing under a red, yellow and white hurdle",4.1,NEUTRAL
8177,,A large brown dog is jumping over a red hurdle,3.1,NEUTRAL
8179,,A large brown cat is jumping over a red hurdle,2.8,NEUTRAL
8180,,A large brown dog is jumping over a red hurdle,4.0,NEUTRAL
8184,,A yellow dog is not drinking water from the faucet,3.6,CONTRADICTION
8186,,A yellow dog is not drinking water from the faucet,4.3,NEUTRAL
8187,,A yellow dog is drinking water from the faucet,3.9,NEUTRAL
8189,,The yellow dog is drinking water from a bottle,3.8,CONTRADICTION
8190,,Adults and children standing and playing in front of a stair near a wooded area,4.8,ENTAILMENT
8191,,Adults and children standing and playing in front of steps near a wooded area,3.6,NEUTRAL
8192,,The adults and children are being gathered near an outdoor seating arrangement,5.0,ENTAILMENT
8194,,The adults and children are being grouped near an outdoor seating arrangement,2.8,NEUTRAL
8195,,Adults and children standing and playing in front of steps near a wooded area,2.9,NEUTRAL
8196,,Adults and children standing and playing in front of a stair near a wooded area,2.8,NEUTRAL
8199,,A bride with a white veil is looking down,4.435,NEUTRAL
8200,,A bride with a white veil is looking down,3.5,NEUTRAL
8201,,A woman is looking down and is wearing a wedding veil,4.5,ENTAILMENT
8206,,A woman is looking down and is wearing a wedding veil,3.8,ENTAILMENT
8210,,A girl has colored patches on the cheeks,4.2,ENTAILMENT
8211,,A girl has black and orange patches on the cheeks,3.8,CONTRADICTION
8213,,A girl is standing in a group and is wearing a black shirt and pink beads,2.6,NEUTRAL
8215,,A girl is standing alone and wears a black shirt and pink beads,2.3,NEUTRAL
8216,,A girl has black and orange patches on the cheeks,2.0,NEUTRAL
8217,,Two large dogs are frolicking in a field,4.7,ENTAILMENT
8219,,Two animals are running through high grass,4.8,ENTAILMENT
8223,,Two dogs are running through high grass,3.9,NEUTRAL
8225,,Two large dogs are frolicking in a grassy field,3.8,NEUTRAL
8227,,A black dog is running across a rocky landscape,3.7,NEUTRAL
8228,,A black dog is moving along rocky terrain,4.3,ENTAILMENT
8230,,A black dog is moving along rocky terrain,4.3,ENTAILMENT
8233,,A white dog is running across a rocky landscape,3.0,NEUTRAL
8246,,Some young bikers are getting a dirt bike up a sandy hill,4.4,ENTAILMENT
8247,,Some old dirt bikers are getting a dirt bike up a sandy hill,4.0,NEUTRAL
8248,,Some young bikers are getting a dirt bike up a sandy hill,4.0,NEUTRAL
8249,,Some old dirt bikers are getting a dirt bike up a sandy hill,3.3,NEUTRAL
8251,,A young man is pushing a motocross bike down a dirt hill,2.9,NEUTRAL
8258,,A middle aged man and woman are riding bikes down a road beside the water,3.2,NEUTRAL
8264,,Pedestrians and cars are moving through a traffic jam in the big city,5.0,ENTAILMENT
8266,,Pedestrians and cars are moving through a traffic jam in the big city,3.8,ENTAILMENT
8267,,Some people and vehicles are on a crowded street,3.9,NEUTRAL
8269,,Pedestrians and cars are moving through a traffic jam in a big city,2.6,NEUTRAL
8272,,Two brown and white dogs are fighting on a grassy area behind a tree,4.2,NEUTRAL
8274,,Two dogs are playing outside,3.7,NEUTRAL
8276,,Two brown and white dogs are fighting on a grassy area in front of a tree,2.8,NEUTRAL
8277,,Two dogs are playing outside,3.8,NEUTRAL
8281,,A soccer player is sitting on the field and is drinking beer,2.9,NEUTRAL
8282,,A man is sitting on the lawn and drinking from a water bottle,4.8,ENTAILMENT
8283,,A woman is sitting on the grass and is drinking from a water bottle,4.0,NEUTRAL
8285,,A woman is sitting on the grass and is drinking from a water bottle,3.3,NEUTRAL
8288,,A man is sitting on the grass and drinking from a water bottle,3.7,NEUTRAL
8289,,A dog is running on the beach,4.6,ENTAILMENT
8294,,A dog is running on the beach,4.2,NEUTRAL
8296,,There is no dog running on the beach,2.4,NEUTRAL
8300,,A chubby faced boy is wearing dark glasses,4.5,ENTAILMENT
8304,,Sunglasses are being worn by a boy,4.5,ENTAILMENT
8305,,A girl is wearing sunglasses,3.3,NEUTRAL
8306,,A boy is wearing sunglasses,4.3,ENTAILMENT
8307,,Kids are being dressed in costumes and playing a game,4.9,ENTAILMENT
8312,,A young boy with painted face is standing next to some other children,2.7,NEUTRAL
8314,,Kids are not dressed in costumes and playing a game,2.9,NEUTRAL
8316,,Dogs are running on a track,4.7,ENTAILMENT
8317,,There is no dog racing on a track,3.0,CONTRADICTION
8321,,Dogs are racing on a track,2.2,NEUTRAL
8323,,There is no dog racing on a track,2.7,NEUTRAL
8325,,Two bmx bikers are jumping dirt ramps in front of a body of water,4.8,ENTAILMENT
8327,,Some bikers are getting airborne on a track near water and a skyline,4.2,ENTAILMENT
8328,,Some bikers are not getting airborne on a track near water and a skyline,3.9,CONTRADICTION
8329,,Some bikers are doing acrobatics on a track near water and a skyline,3.3,NEUTRAL
8330,,Some bikers are not getting airborne on a track near water and a skyline,3.9,NEUTRAL
8331,,Some bikers are getting airborne on a track near water and a skyline,4.1,ENTAILMENT
8333,,Some bikers are getting airborne on a track near water and a skyline,3.735,NEUTRAL
8335,,A man is doing a trick on a bike,2.5,NEUTRAL
8336,,A man is doing a skateboard trick on a park porch,4.8,ENTAILMENT
8338,,A man is doing a trick on a skateboard,4.4,ENTAILMENT
8339,,A man is doing a trick on a skateboard,3.6,NEUTRAL
8340,,A person is doing a trick on a skateboard,4.3,ENTAILMENT
8345,,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,4.6,ENTAILMENT
8347,,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,3.8,NEUTRAL
8349,,A man in a motocross uniform is wearing a helmet and rides a red motorcycle,4.3,ENTAILMENT
8351,,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,4.1,NEUTRAL
8352,,People are sitting at tables in a red room,4.4,ENTAILMENT
8355,,Several people are sitting at small tables in a darkened room,3.9,NEUTRAL
8356,,Several people are sitting at little tables in a darkened room,3.4,NEUTRAL
8358,,People are sitting at tables in a red room,3.7,NEUTRAL
8360,,People are sitting at square tables in a red room,3.2,NEUTRAL
8363,,A boy is jumping off the side of a stone water fountain in front of a building,4.6,ENTAILMENT
8366,,A boy is jumping on the side of a stone water fountain in front of a building,3.8,NEUTRAL
8367,,A boy in a striped shirt is playing in front of a water fountain,3.0,NEUTRAL
8368,,A boy in a striped shirt is jumping behind a water fountain,3.4,NEUTRAL
8374,,Two dogs are leaping through snowy grass and rocks,3.6,NEUTRAL
8376,,"Two large dogs, a light colored one and a dark one, are running through snowy terrain",4.2,NEUTRAL
8377,,"Two large dogs, a light colored one and a dark one, are running through snowy terrain",3.2,NEUTRAL
8379,,A girl in blue is sliding down a slide,4.7,ENTAILMENT
8381,,The young girl in blue is enjoying a slide,4.7,ENTAILMENT
8384,,The young girl in blue is having fun on a swing,2.835,NEUTRAL
8388,,A black man is walking next to a building in a big city,4.5,ENTAILMENT
8396,,A man is looking into the distance and people is walking between buildings behind,3.3,NEUTRAL
8400,,A man is playing guitar next to a drummer,3.785,CONTRADICTION
8406,,A black dog is jumping off a dock into water,4.5,ENTAILMENT
8407,,A black dog is jumping on a dock into a pond,4.7,ENTAILMENT
8409,,A white dog is jumping from a dock into the water,3.8,NEUTRAL
8412,,A black dog is jumping from a dock into the water,4.9,ENTAILMENT
8417,,A little girl is smiling and running outside,4.4,ENTAILMENT
8419,,A girl in a white dress is running,3.7,NEUTRAL
8421,,A bride in a white dress is running,2.6,NEUTRAL
8424,,A skier dressed in black is catching a tiny bit of air,4.9,ENTAILMENT
8425,,A skier in black is catching a tiny bit of air,4.0,NEUTRAL
8426,,A man is skiing down a snowy hill,4.1,NEUTRAL
8430,,A man is skiing down a snowy hill,3.7,NEUTRAL
8431,,A skier in white is catching a tiny bit of air,3.8,NEUTRAL
8434,,A child is not playing slip and slide in the grass,3.9,CONTRADICTION
8435,,A child is splashing in a pool for children and other children are playing in the background,4.9,ENTAILMENT
8437,,A child is splashing in a pool for children and other kids are playing in the background,2.6,NEUTRAL
8441,,A child is splashing in a pool for children and other children are playing in the background,2.6,NEUTRAL
8444,,Two men are looking out and one is holding binoculars,4.9,ENTAILMENT
8446,,Two men are looking out and binoculars are being held by one of them,4.0,ENTAILMENT
8449,,Two men are looking out and one is holding binoculars,2.7,NEUTRAL
8452,,There is no motorcyclist on a bike leaning into a sharp corner,3.2,CONTRADICTION
8453,,A man on a motorcycle is going around a corner,4.9,ENTAILMENT
8455,,A man on a motorcycle is turning around a corner,4.5,ENTAILMENT
8456,,A woman on a motorcycle is going around a corner,4.0,NEUTRAL
8457,,A man on a motorcycle is going around a corner,4.2,NEUTRAL
8458,,There is no motorcyclist on a bike leaning into a sharp corner,3.9,CONTRADICTION
8459,,A motorcyclist on a bike is leaning into a sharp corner,4.0,NEUTRAL
8460,,A person with a backwards hat is sitting on the ground,4.6,ENTAILMENT
8462,,A young person in a white shirt and gold and black hat is sitting with crossed legs,4.7,ENTAILMENT
8469,,A young oriental girl is standing above people and is playing with a pinwheel,4.7,ENTAILMENT
8470,,A young oriental girl is standing above the crowd and is playing with a pinwheel,4.2,NEUTRAL
8474,,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a woman with grey hair,2.6,NEUTRAL
8475,,A young oriental girl is standing above people and is playing with a pinwheel,2.4,NEUTRAL
8476,,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair,2.7,NEUTRAL
8479,,A young man on a bmx bicycle is jumping off a masonry pyramid,4.4,ENTAILMENT
8481,,A bicyclist is jumping on a pyramid-shaped ramp,4.1,CONTRADICTION
8482,,A man on a bike is jumping on a pyramid-shaped ramp,4.0,NEUTRAL
8483,,A young man on a bmx bicycle is jumping off a masonry pyramid,3.9,NEUTRAL
8484,,A bicyclist is jumping on a pyramid-shaped ramp,4.0,ENTAILMENT
8486,,A young man on a bmx bicycle is jumping off a masonry pyramid,4.2,ENTAILMENT
8489,,A football is being held by a man with no shirt,5.0,ENTAILMENT
8490,,A man with no shirt is holding a football,3.3,NEUTRAL
8492,,A shirtless man is playing football on a lawn,2.7,NEUTRAL
8493,,A man with no shirt is holding a football,3.5,NEUTRAL
8494,,A shirtless man is playing football in a gym,4.0,NEUTRAL
8501,,The man is going into the water,3.5,NEUTRAL
8502,,The person is going into the water,4.3,ENTAILMENT
8504,,The person is going into the water,4.5,ENTAILMENT
8506,,Two people are sitting on a park bench on a rainy day,3.2,NEUTRAL
8507,,Two women dressed in white and black are sitting on a bench,4.2,NEUTRAL
8511,,Two women dressed in white and black are sitting on a bench,3.6,NEUTRAL
8512,,Two people are sitting on a park bench on a rainy day,3.9,NEUTRAL
8514,,Five people are standing in the grass with some dogs,4.4,ENTAILMENT
8516,,Five people are standing with three dogs in the park beside the road,4.3,NEUTRAL
8517,,Five people are standing with three dogs in the green field beside the road,3.5,NEUTRAL
8520,,Five people are standing in the grass with some dogs,4.4,ENTAILMENT
8521,,Five people are standing with three dogs in the green field beside the road,3.7,CONTRADICTION
8524,,A young woman is carrying a lot of colorful scarves on the beach,4.2,NEUTRAL
8525,,A girl in gold and purple is holding a rainbow afghan,5.0,ENTAILMENT
8528,,A young woman is carrying a lot of colorful scarves on the beach,1.5,NEUTRAL
8529,,A girl is carrying a lot of colorful scarves on the beach,2.3,NEUTRAL
8530,,A girl in gold and purple is holding a rainbow afghan,1.5,NEUTRAL
8532,,A light brown dog is sprinting in the water,4.7,ENTAILMENT
8536,,A tan dog is playing in the water on the bank of a pond,4.0,NEUTRAL
8537,,A tan dog is splashing in the water on the bank of a river,3.9,NEUTRAL
8538,,A light brown dog is sprinting in the water,2.9,NEUTRAL
8541,,The child is splashing water in a pool,4.5,ENTAILMENT
8543,,A toddler is making a splash inside a blue paddling pool,4.4,ENTAILMENT
8551,,A grey silky dog is lying in the grass and a brown dog is looking on,4.3,CONTRADICTION
8555,,A grey silky dog is lying in the grass and a brown dog is looking on,2.4,NEUTRAL
8561,,A man in a hat is standing outside of a green vehicle,4.5,ENTAILMENT
8562,,A man with no hat is standing outside of a green jeep,3.95,CONTRADICTION
8563,,A man in a hat is standing outside of a green vehicle,2.6,NEUTRAL
8564,,A man is standing on a dirt hill next to a black jeep,3.4,NEUTRAL
