pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
8267,trudgers and cars are moving through a traffic jam in a small city,Some people and vehicles are on a crowded street,3.9,NEUTRAL
8269,Some arrogators and vehicles are on a almost empty street,Pedestrians and cars are moving through a traffic jam in a big city,2.6,NEUTRAL
8272,Two brown and white lapdogs are fighting on a grassy area in front of a tree,Two brown and white dogs are fighting on a grassy area behind a tree,4.2,NEUTRAL
8274,Two lapdogs are playing inside,Two dogs are playing outside,3.7,NEUTRAL
8276,Two lapdogs are playing inside,Two brown and white dogs are fighting on a grassy area in front of a tree,2.8,NEUTRAL
8277,Two brown and white lapdogs are fighting on a grassy area in front of a plant,Two dogs are playing outside,3.8,NEUTRAL
8281,A soccer dart player is sitting on the field and is drinking water,A soccer player is sitting on the field and is drinking beer,2.9,NEUTRAL
8283,A Monsieur is sitting on the grass and drinking from a water bottle,A woman is sitting on the grass and is drinking from a water bottle,4.0,NEUTRAL
8285,A soccer dart player is sitting on the field and is drinking water,A woman is sitting on the grass and is drinking from a water bottle,3.3,NEUTRAL
8288,A soccer dart player is sitting on the field and is drinking water,A man is sitting on the grass and drinking from a water bottle,3.7,NEUTRAL
8294,The lapdog is running through the dry sand,A dog is running on the beach,4.2,NEUTRAL
8296,The lapdog is running through the wet sand,There is no dog running on the beach,2.4,NEUTRAL
8305,A chubby faced Scout is wearing sunglasses,A girl is wearing sunglasses,3.3,NEUTRAL
8312,Kids are being dressed in costumes and playing a game,A young boy with painted face is standing next to some other children,2.7,NEUTRAL
8314,A young colleen with painted face is standing next to some other children,Kids are not dressed in costumes and playing a game,2.9,NEUTRAL
8321,A bay is not racing,Dogs are racing on a track,2.2,NEUTRAL
8323,A bay is racing,There is no dog racing on a track,2.7,NEUTRAL
8329,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are doing acrobatics on a track near water and a skyline,3.3,NEUTRAL
8330,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are not getting airborne on a track near water and a skyline,3.9,NEUTRAL
8333,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are getting airborne on a track near water and a skyline,3.735,NEUTRAL
8335,A Monsieur is doing a trick on a skateboard,A man is doing a trick on a bike,2.5,NEUTRAL
8339,A nullipara is doing a skateboard trick on an outdoor park porch,A man is doing a trick on a skateboard,3.6,NEUTRAL
8347,A Monsieur in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,3.8,NEUTRAL
8351,A finisher in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,4.1,NEUTRAL
8355,Several arrogators are sitting at small tables in a light room,Several people are sitting at small tables in a darkened room,3.9,NEUTRAL
8356,arrogators are sitting at square tables in a red room,Several people are sitting at little tables in a darkened room,3.4,NEUTRAL
8358,Several arrogators are sitting at small tables in a darkened room,People are sitting at tables in a red room,3.7,NEUTRAL
8360,Several arrogators are sitting at small tables in a darkened room,People are sitting at square tables in a red room,3.2,NEUTRAL
8366,A Scout in a striped shirt is jumping in front of a water fountain,A boy is jumping on the side of a stone water fountain in front of a building,3.8,NEUTRAL
8367,A Scout is jumping off the side of a stone water fountain in front of a building,A boy in a striped shirt is playing in front of a water fountain,3.0,NEUTRAL
8368,A Scout is jumping off the side of a stone water fountain in front of a building,A boy in a striped shirt is jumping behind a water fountain,3.4,NEUTRAL
8374,"Two large lapdogs, a light colored one and a dark one, are quickly moving through snowy terrain",Two dogs are leaping through snowy grass and rocks,3.6,NEUTRAL
8376,Two lapdogs are jumping through snowy grass and rocks,"Two large dogs, a light colored one and a dark one, are running through snowy terrain",4.2,NEUTRAL
8377,There is no dog leaping through snowy grass and rocks,"Two large dogs, a light colored one and a dark one, are running through snowy terrain",3.2,NEUTRAL
8384,A colleen in blue is sliding down a green slide,The young girl in blue is having fun on a swing,2.835,NEUTRAL
8396,A black Monsieur is walking next to a building in a big city,A man is looking into the distance and people is walking between buildings behind,3.3,NEUTRAL
8409,A black lapdog is jumping from a dock into the water,A white dog is jumping from a dock into the water,3.8,NEUTRAL
8419,A little colleen is smiling and running out of the house,A girl in a white dress is running,3.7,NEUTRAL
8421,A little colleen is smiling and running outside,A bride in a white dress is running,2.6,NEUTRAL
8425,A langlaufer in white is catching a tiny bit of air,A skier in black is catching a tiny bit of air,4.0,NEUTRAL
8426,A Monsieur is skiing down a snowy mountain,A man is skiing down a snowy hill,4.1,NEUTRAL
8430,A langlaufer dressed in black is catching a tiny bit of air,A man is skiing down a snowy hill,3.7,NEUTRAL
8431,A Monsieur is skiing down a snowy hill,A skier in white is catching a tiny bit of air,3.8,NEUTRAL
8437,A foster-child is playing slip and slide in the grass,A child is splashing in a pool for children and other kids are playing in the background,2.6,NEUTRAL
8441,A foster-child is playing slip and slide in the grass,A child is splashing in a pool for children and other children are playing in the background,2.6,NEUTRAL
8449,Two nulliparas are standing together and one is looking through binoculars,Two men are looking out and one is holding binoculars,2.7,NEUTRAL
8456,A motorcyclist on a bike is leaning into a sharp corner,A woman on a motorcycle is going around a corner,4.0,NEUTRAL
8457,A motorcyclist on a bike is leaning into a sharp corner,A man on a motorcycle is going around a corner,4.2,NEUTRAL
8459,A Monsieur on a motorcycle is going around a corner,A motorcyclist on a bike is leaning into a sharp corner,4.0,NEUTRAL
8470,A young occidental colleen is standing above the crowd and is playing with a pinwheel,A young oriental girl is standing above the crowd and is playing with a pinwheel,4.2,NEUTRAL
8474,A young oriental colleen is standing above the crowd and is playing with a pinwheel,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a woman with grey hair,2.6,NEUTRAL
8475,A colleen in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair,A young oriental girl is standing above people and is playing with a pinwheel,2.4,NEUTRAL
8476,A young occidental colleen is standing above the crowd and is playing with a pinwheel,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair,2.7,NEUTRAL
8482,A young Monsieur on a bmx bicycle is jumping off a masonry pyramid,A man on a bike is jumping on a pyramid-shaped ramp,4.0,NEUTRAL
8483,There is no bicyclist jumping on a pyramid-shaped ramp,A young man on a bmx bicycle is jumping off a masonry pyramid,3.9,NEUTRAL
8490,A Monsieur with a shirt is holding a football,A man with no shirt is holding a football,3.3,NEUTRAL
8492,A Monsieur with a shirt is holding a football,A shirtless man is playing football on a lawn,2.7,NEUTRAL
8493,A shirtless Monsieur is playing football on a field,A man with no shirt is holding a football,3.5,NEUTRAL
8494,A Monsieur with no shirt is holding a football,A shirtless man is playing football in a gym,4.0,NEUTRAL
8501,The arrogator is not going into the water,The man is going into the water,3.5,NEUTRAL
8506,Two arrogators are sitting on a park bench on a sunny day,Two people are sitting on a park bench on a rainy day,3.2,NEUTRAL
8507,Two nulliparas dressed in white and black are relaxing on a bench,Two women dressed in white and black are sitting on a bench,4.2,NEUTRAL
8511,Two arrogators are sitting on a park bench on a hot day,Two women dressed in white and black are sitting on a bench,3.6,NEUTRAL
8512,Two nulliparas dressed in white and black are sitting on a bench,Two people are sitting on a park bench on a rainy day,3.9,NEUTRAL
8516,Five arrogators are standing with three dogs in the green field beside the road,Five people are standing with three dogs in the park beside the road,4.3,NEUTRAL
8517,Five arrogators are running with three dogs in the green field beside the road,Five people are standing with three dogs in the green field beside the road,3.5,NEUTRAL
8524,An old nullipara is carrying a lot of colorful scarves on the beach,A young woman is carrying a lot of colorful scarves on the beach,4.2,NEUTRAL
8528,A Monsieur in gold and purple is holding a rainbow afghan,A young woman is carrying a lot of colorful scarves on the beach,1.5,NEUTRAL
8529,A colleen in gold and purple is holding a rainbow afghan,A girl is carrying a lot of colorful scarves on the beach,2.3,NEUTRAL
8530,An old nullipara is carrying a lot of colorful scarves on the beach,A girl in gold and purple is holding a rainbow afghan,1.5,NEUTRAL
8536,A light brown lapdog is running in the water,A tan dog is playing in the water on the bank of a pond,4.0,NEUTRAL
8537,A light brown lapdog is running in the water,A tan dog is splashing in the water on the bank of a river,3.9,NEUTRAL
8538,A tan lapdog is splashing in the water on the bank of a pond,A light brown dog is sprinting in the water,2.9,NEUTRAL
8555,The brown lapdog is spotting a black dog and is playing in the dry grass,A grey silky dog is lying in the grass and a brown dog is looking on,2.4,NEUTRAL
8563,A Monsieur is standing on a dirt hill next to a black jeep,A man in a hat is standing outside of a green vehicle,2.6,NEUTRAL
8564,A Monsieur with no hat is standing outside of a green jeep,A man is standing on a dirt hill next to a black jeep,3.4,NEUTRAL
8566,A Monsieur in a hat is standing outside of a green jeep,A man is standing on a black jeep on a dirt hill,2.4,NEUTRAL
8567,A Monsieur in a hat is standing outside of a green jeep,A man is standing on a dirt hill next to a black jeep,3.4,NEUTRAL
8569,A black lapdog and a small white and black dog are looking up at a kitchen countertop,A black cat and a small white and black cat are looking up at a kitchen countertop,2.2,NEUTRAL
8572,A black lapdog and a small white and black dog are looking up at a kitchen countertop,A large dog and a small dog are standing next to the kitchen counter and are sniffing,4.2,NEUTRAL
8574,A large lapdog and a small dog are standing next to the kitchen counter and are investigating,Two dogs are looking up at a kitchen countertop,4.3,NEUTRAL
8578,A lapdog is rolling on the ground,A dog is sleeping on the ground,3.8,NEUTRAL
8582,A dirty tan lapdog is rolling in the water and looking right at the camera,A dog is rolling on the ground,2.6,NEUTRAL
8584,A dirty tan lapdog is rolling in the dirt and looking right at the camera,A dog is sleeping on the ground,3.1,NEUTRAL
8589,A Monsieur with a white hat and brown shirt is behind a woman in red and is looking to the right,A man with a white hat and brown shirt is behind a woman in red and is looking to the left,4.3,NEUTRAL
8590,An Arabic Monsieur is wearing a white hat,A man with a white hat and brown shirt is behind a woman in red and is looking to the side,2.6,NEUTRAL
8593,An Arabic Monsieur isn't wearing a white hat,A man with a white hat and brown shirt is behind a woman in red and is looking to the left,2.3,NEUTRAL
8594,A Monsieur with a white hat and brown shirt is behind a woman in red and is looking to the left,An Arabic man is wearing a white hat,2.4,NEUTRAL
8596,Little foster-childs are playing in a water fountain in front of lots of people,Little kids are playing in a water fountain in front of few people,4.1,NEUTRAL
8598,foster-childs are playing in a fountain that is spraying water from the ground,Animals are playing in fountains that spray water from the ground,3.35,NEUTRAL
8600,Little foster-childs are playing in a water fountain in front of lots of people,Animals are playing in fountains that spray water from the ground,2.9,NEUTRAL
8601,Little Scouts are playing in a water fountain in front of lots of people,Children are playing in a fountain that is spraying water from the ground,3.7,NEUTRAL
8614,A Monsieur is wearing a beret and is riding the bicycle on a recreation trail,A woman is wearing a beret and is riding the bicycle on a recreation trail,3.4,NEUTRAL
8618,A Monsieur is wearing a beret and is riding the bicycle on a recreation trail,An old man with a grey beard is not riding a bike,2.365,NEUTRAL
8620,A nullipara is wearing a beret and is riding the bicycle on a recreation trail,An old man with a grey beard is riding a bike,2.7,NEUTRAL
8626,Five centrists are sitting on stone steps,People are sitting near a wall,3.0,NEUTRAL
8627,Five centrists are sitting on stone steps,People is standing against a wall,1.8,NEUTRAL
8629,Five centrists are sitting on a chair,People are sitting against a wall,2.8,NEUTRAL
8630,arrogators are sitting against a wall,Five adults are sitting on stone steps,3.2,NEUTRAL
8635,"A Monsieur is rock climbing, stopping and calculating the route",A man is rock climbing and a city and a bay are in the background,3.8,NEUTRAL
8636,"A nullipara is rock climbing, pausing and calculating the route",A man is rock climbing and a city and a bay are in the background,3.5,NEUTRAL
8637,"A Monsieur is rock climbing, pausing and calculating the route",A person is rock climbing and a city and a bay are in the background,3.55,NEUTRAL
8639,"A Monsieur is rock climbing, pausing and calculating the route",A man is rock climbing and a city and a bay are in the background,3.3,NEUTRAL
8645,A little colleen is hitting a ball off a tee,A little girl in a pink shirt is playing t-ball and taking a swing,4.1,NEUTRAL
8646,A little colleen is missing a baseball on a tee,A little girl in a pink shirt is playing t-ball and taking a swing,3.9,NEUTRAL
8647,A little colleen in a pink shirt is playing t-ball and taking a swing,A girl is hitting a little tee with a baseball,3.3,NEUTRAL
8649,A little colleen is hitting a baseball off a tee,A little boy in a pink shirt is playing t-ball and taking a swing,3.3,NEUTRAL
8656,A actinoid of people is gathering at a stand at the fair,The people are running at a carnival,2.8,NEUTRAL
8657,arrogators are grouping at a stand at the fair,The people are standing at a carnival,3.6,NEUTRAL
8664,Rollerbladers are running in formation down a hill,A group of rollerbladers is lining up on the street,3.8,NEUTRAL
8665,Rollerbladers are not rolling in formation down a hill,A group of rollerbladers is lining up on the street,3.2,NEUTRAL
8668,Rollerbladers are rolling in formation down a hill,A group of rollerbladers is lining up on the street,3.4,NEUTRAL
8674,A nullipara is marching with a pair of dogs,A woman is showing a dog with very short hair at a dog show,2.4,NEUTRAL
8675,A nullipara is walking with a pair of dogs,A woman is showing a dog with very long hair at a dog show,2.8,NEUTRAL
8676,A nullipara is standing with a pair of dogs,A woman is showing a dog with very long hair at a dog show,3.0,NEUTRAL
8683,A skateboarder is making a jump off a ramp,A woman dressed in black is wearing inline skates and performing a trick on a rail,3.0,NEUTRAL
8684,A Monsieur dressed in black is wearing inline skates and performing a trick on a rail,A skateboarder is jumping off a ramp,3.0,NEUTRAL
8685,No skateboarder is making a jump off a ramp,A man dressed in black is wearing inline skates and performing a trick on a rail,2.3,NEUTRAL
8686,A Monsieur dressed in black is wearing inline skates and performing a trick on a rail,A skateboarder is making a jump off a ramp,2.4,NEUTRAL
8690,Three foster-childs are running up a grassy hillside,Three children are running down a grassy hillside,4.3,NEUTRAL
8692,Three foster-childs are running down hill,Three children are running up a grassy hillside,3.8,NEUTRAL
8699,A white coraciiform bird with a yellow beak is standing in the green grass,A black bird with a yellow beak is standing in the green grass,3.8,NEUTRAL
8702,A black and orange coraciiform bird is standing on the lawn,A black bird with a yellow beak is standing in the green grass,3.7,NEUTRAL
8708,A Monsieur with a shirt is posing with the arms spread next to a woman,A man without a shirt is posing with the arms spread next to a woman,4.2,NEUTRAL
8712,A Monsieur without a shirt is posing with the arms spread next to a woman,A shirtless woman is posing with a girl who is hiking in a park,2.9,NEUTRAL
8719,Two white lapdogs are running together,Two black puppies are playing near a pool,1.6,NEUTRAL
8728,A actinoid of people are standing around a sound mixing table,A group of people are not looking at sound equipment,3.7,NEUTRAL
8738,A young same-sex marriage is sleeping in bed,A young couple is lying on a bed together,4.1,NEUTRAL
8742,Three arrogators are walking across a rope and wood bridge over a river,Three people are walking across a rope and steel bridge over a river,4.0,NEUTRAL
8746,Three arrogators are walking across a rope and wood bridge over a river,People are not walking across a rope bridge over a rocky stream,3.285,NEUTRAL
8749,arrogators are walking across a rope bridge over a rocky stream,Three people are walking across a rope and wood bridge over a river,4.35,NEUTRAL
8751,Four arrogators are walking on a bridge over a body of water,Four people are sitting on a bridge over a body of water,4.1,NEUTRAL
8756,Four arrogators are walking on a bridge over a river,Several people are walking in line across a bridge,3.9,NEUTRAL
8757,Four arrogators are sitting on a bridge over a body of water,Several people are walking in line across a bridge,3.3,NEUTRAL
8766,A young Scout is jumping out of the water,A child is wearing a yellow jacket and is jumping down from a rock,2.2,NEUTRAL
8767,A foster-child is wearing a yellow jacket and is jumping down from a rock,A young boy is jumping into water,2.6,NEUTRAL
8775,No young foster-child is riding a three wheeled scooter down the sidewalk,A toddler is riding a plastic scooter toy,3.6,NEUTRAL
8779,Three Monsieurs are lying on a hill and looking at the mountains and sky,Three men are sitting on a hill and looking at the mountains and sky,4.2,NEUTRAL
8781,Three Monsieurs are lying on a hill and looking at the mountains and sky,Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars,3.1,NEUTRAL
8783,Three Monsieurs are sitting on a mountainside and looking at the view with a pair of binoculars,Three men are sitting on a hill and looking at the mountains and sky,3.7,NEUTRAL
8784,Three backpackers are standing on a mountainside and looking at the view with a pair of binoculars,Three men are sitting on a hill and looking at the mountains and sky,3.6,NEUTRAL
8787,A colleen is skipping rope in a park,A girl is skipping rope on a sidewalk,4.0,NEUTRAL
8791,A colleen is skipping rope on a sidewalk,A boy is jumping rope on a sidewalk near a parking garage,3.8,NEUTRAL
8796,People are clustered around a bonfire at night,People are clustered around a bonfire at morning,3.6,NEUTRAL
8805,A white lapdog is standing in a lake,A brown dog is standing in a lake,3.4,NEUTRAL
8814,Two lapdogs are running through the beach,Two dogs are running through the park,3.2,NEUTRAL
8816,Two lapdogs are walking slowly through a park,Two dogs are running quickly through a park,3.7,NEUTRAL
8823,A colleen is speeding down a steep slide,A boy is speeding down a steep slide,3.7,NEUTRAL
8830,A Scout is speeding down a steep slide,A boy is wearing all black and is sliding down a blow up yellow slide,3.9,NEUTRAL
8834,A Monsieur with a white moustache is sitting on a balcony and is looking at the road below,A man with a white moustache is standing on a balcony and is looking at the road below,4.4,NEUTRAL
8836,A Monsieur with a white moustache is sitting on a balcony and is looking at the road below,A man is leaning on the ledge of a balcony,3.7,NEUTRAL
8838,A nullipara is leaning on the ledge of a balcony,A man with a white moustache is standing on a balcony and is looking at the road below,2.8,NEUTRAL
8844,A small white lapdog is running across a lawn,A brown and white dog with a brown and black bandanna is quickly running ,2.8,NEUTRAL
8846,A brown and white lapdog with a brown and black bandanna is running very fast,A small white dog is running in a lawn,2.9,NEUTRAL
8848,A brown and white lapdog with a brown and black bandanna is running very fast,A small white dog is running across a lawn,3.4,NEUTRAL
8852,A black lapdog on a leash is walking in the water,A white dog on a leash is walking in the water,3.6,NEUTRAL
8854,A white lapdog on a leash is walking in the water,The dog is on a leash and is walking out of the water,3.6,NEUTRAL
8859,A little colleen in a green coat and a boy holding a red sled are walking in the snow,A little girl in a green coat and a boy holding a red sled are lying in the snow,3.7,NEUTRAL
8862,A little colleen in a green coat and a boy holding a red sled are walking in the snow,A child is wearing a coat and is carrying a red sled near a child in a green and black coat,3.8,NEUTRAL
8867,A Scout is sitting on the ground,A toddler is sitting down,3.3,NEUTRAL
8869,A Scout is sitting in a seat,A toddler is sitting in a seat,3.7,NEUTRAL
8873,A Scout is sitting on the ground,A boy is sitting in a seat,3.7,NEUTRAL
8875,A Scout is sitting in a seat,A toddler is sitting down,4.2,NEUTRAL
8876,A lapdog is catching a black frisbee,A dog is biting a black frisbee,4.1,NEUTRAL
8878,A large wet yellow lapdog is retrieving a toy,A large wet yellow dog is holding a toy,4.3,NEUTRAL
8879,A large wet yellow lapdog is retrieving a toy,A large wet yellow cat is retrieving a toy,2.9,NEUTRAL
8888,A Monsieur is walking in a city street,A woman is walking in a city street,3.5,NEUTRAL
8892,A nullipara is walking in a city street,A man is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees,1.6,NEUTRAL
8901,Dirt bikers are riding on a trail,Two people are not riding motorbikes,2.7,NEUTRAL
8902,Two arrogators are riding motorbikes,Dirt bikers are riding on a trail,3.6,NEUTRAL
8908,A middle eastern nullipara is standing with her back against a lamp post near to other people,A man is leaning against a pole and is surrounded by people,2.5,NEUTRAL
8913,A same-sex marriage is not looking at a map,A couple is looking at a map,4.3,NEUTRAL
8914,A Monsieur and a woman are standing in front of an art gallery and are looking at a map,A man and a woman are standing in front of an art gallery and are looking at a signboard ,3.8,NEUTRAL
8915,A Monsieur and a woman are standing in front of an art gallery and are looking at a map,A man and a woman are sitting in front of an art gallery and are looking at a map,3.4,NEUTRAL
8916,A Monsieur and a woman are standing in front of an art gallery and are looking at a signboard ,A couple is looking at a map,2.3,NEUTRAL
8926,No little lapdog is running on the sand,The dog is running across the gravel,3.2,NEUTRAL
8937,One colleen in orange shorts is standing on a rock cliff over the water and the other colleen in black shorts is jumping off into the water,Two males are standing on a cliff edge and one is jumping into the water,3.1,NEUTRAL
8942,A Scout in blue shirt is looking at his hand near a stack of blocks on table,A woman in blue shirt is looking at her hand near a stack of blocks on table,3.1,NEUTRAL
8943,The Scout in blue shirt is looking at his hand near the stack of blocks on table,A boy is playing a game with wooden blocks,3.1,NEUTRAL
8944,A Scout is playing a game with wooden blocks,A woman in blue shirt is looking at her hand near a stack of blocks on table,2.0,NEUTRAL
8945,A Scout is playing a game with blocks made of wood,A boy in blue shirt is looking at his hand near a stack of blocks on table,3.4,NEUTRAL
8949,A nullipara in a bikini is pulling a dog on a leash at the beach,A woman in a bikini is pulling a cat on a leash at the beach,3.9,NEUTRAL
8952,A nullipara in a bikini is pulling a dog on a leash at the beach,A woman is standing at the beach with an animal on a leash,3.815,NEUTRAL
8955,A nullipara in a bikini is pulling a cat on a leash at the beach,A woman is standing at the beach with a dog on a leash,3.2,NEUTRAL
8956,A nullipara is standing at the beach with a dog on a leash,A woman in a bikini is pulling a dog on a leash at the beach,3.3,NEUTRAL
8958,A big actinoid of people are standing and two are sitting on the couch,A small group of people are standing and two are sitting on the couch,3.4,NEUTRAL
8961,A actinoid of five young adults are lounging in the room,A small group of people are standing and two are sitting on the couch,3.8,NEUTRAL
8964,A big actinoid of people are standing and two are sitting on the couch,A group of five young adults are lounging indoors,3.5,NEUTRAL
8965,A small actinoid of people are standing and two are sitting on the couch,A group of five young adults are lounging indoors,3.1,NEUTRAL
8967,A lapdog has its head outside a red and green gift bag,A dog has its head inside a red and green gift bag,3.1,NEUTRAL
8972,The red and brown lapdog is digging its nose inside a holiday gift bag,The dog has its head inside a red and green gift bag,4.1,NEUTRAL
8973,A lapdog has its head outside a red and green gift bag,The red and brown dog is digging its nose inside a holiday gift bag,3.5,NEUTRAL
8976,The horseman is biking in the rain and wearing a red jacket,The rider is biking in the snow and wearing a red jacket,3.8,NEUTRAL
8980,The horseman is biking in the snow and wearing a red jacket,A cyclist is biking in a snowy forest at day,3.2,NEUTRAL
8982,The horseman is biking in the rain and wearing a red jacket,A cyclist is biking in a snowy forest at night,3.0,NEUTRAL
8983,A cyclist is biking in a snowy forest at night,The rider is biking in the snow and wearing a red jacket,3.8,NEUTRAL
8987,A young colleen in a bikini is jumping on the beach,A young girl in a bikini is sitting on the beach,3.6,NEUTRAL
8988,A young colleen in swimming suite is jumping on the beach,A girl with a bikini is playing in the dunes,3.2,NEUTRAL
8992,A young colleen in a bikini is jumping on the beach,A girl with a bikini is playing in the dunes,3.9,NEUTRAL
8994,A little foster-child is wearing a hat and is walking in the dry sand,A little kid is wearing a hat and is walking in the wet sand,4.3,NEUTRAL
8998,A little foster-child is wearing a hat and is walking in the wet sand,A white hat is being worn by a boy which is running on the beach,3.4,NEUTRAL
8999,A Scout is wearing a white hat and is walking on the beach,A little kid is wearing a hat and is walking in the wet sand,4.3,NEUTRAL
9000,A Scout is wearing a hat and is walking in the wet sand,A boy is wearing a white hat and is running on the beach,4.3,NEUTRAL
9001,A Scout is wearing a white hat and is running on the beach,A little kid is wearing a hat and is walking in the dry sand,3.7,NEUTRAL
9005,A Monsieur in a white hat is touching a cardboard box,A man in a black hat is touching a cardboard box,3.7,NEUTRAL
9011,A Monsieur in a white hat is touching a cardboard box,A man in a black hat is reaching for a box,4.2,NEUTRAL
9017,A young colleen with a heart tank top is raising her hands as she is playing on a slide,A blond child is going down a slide and throwing up his arms,2.8,NEUTRAL
9019,A young colleen with a heart tank top is raising her hands as she is sliding,A blond kid is going down a slide and throwing up his arms,2.8,NEUTRAL
9021,A blond foster-child is going down a slide and throwing up his arms,A young girl with a heart tank top is raising her hands as she is sliding,3.5,NEUTRAL
9028,Two lapdogs are playing on the beach,A brown dog is running after a black dog on a rocky shore,3.9,NEUTRAL
9030,A brown lapdog is running after a black dog on a rocky shore,Two dogs are playing on a beach,4.1,NEUTRAL
9035,A black migrator is approaching a golden dog on pebbly beach,Two dogs are playing on a rocky beach,3.3,NEUTRAL
9037,Two lapdogs are playing on a beach made of rocks,A black dog is approaching a golden dog on pebbly beach,4.0,NEUTRAL
9038,A black lapdog is approaching a golden dog on pebbly beach,Two dogs are playing on a sandy beach,3.1,NEUTRAL
9039,Two lapdogs are playing on a rocky beach,A black dog is approaching a golden dog on pebbly beach,3.6,NEUTRAL
9041,A large black lapdog is jumping in the air over a snowy area,A large white dog is jumping in the air over a snowy area,3.7,NEUTRAL
9045,A large white lapdog is jumping in the air over a snowy area,A small white dog is jumping up in the snow,3.6,NEUTRAL
9050,Two young Scouts are wearing hats and sticking their colored tongues out,Two young girls are wearing hats and sticking their colored tongues out,3.6,NEUTRAL
9053,A Tweedledum and Tweedledee of kids are sticking out blue and green colored tongues,Two young boys are wearing hats and sticking their colored tongues out,4.0,NEUTRAL
9054,Two young Scouts are wearing hats and sticking their colored tongues out,Two kids are not sticking out blue and green colored tongues,3.8,NEUTRAL
9066,A white lapdog is standing on a grassy hillside,A dog is standing on the side of a mountain,3.5,NEUTRAL
9068,Two foster-childs are rolling in clean water,Two children are rolling in muddy water,3.67,NEUTRAL
9071,Two foster-childs are rolling in muddy water,Two boys are laying in the water close to the beach,2.5,NEUTRAL
9073,Two foster-childs are rolling in dirty water,Two boys are laying in the ocean close to the beach,3.1,NEUTRAL
9074,Two foster-childs are rolling in clean water,Two boys are laying in the ocean close to the beach,3.0,NEUTRAL
9075,Two foster-childs are rolling in muddy water,Two boys are laying in the ocean close to the beach,2.8,NEUTRAL
9077,A black and brown wildcat is eyeing a fly,A black and brown dog is eyeing a fly,3.2,NEUTRAL
9080,A brown and black lapdog is looking upwards,A black and brown dog is eyeing a fly,3.2,NEUTRAL
9083,A brown and black lapdog is pointing the nose upwards,A black and brown cat is eyeing a fly,1.5,NEUTRAL
9086,A large Monsieur is sitting in a military accessories store,A small man is sitting in a military accessories store,3.9,NEUTRAL
9090,There is no veteran showing things from a war to some people,A large man is sitting in a military accessories store,2.4,NEUTRAL
9098,A lapdog with a blue collar is playing with the ball in the garden,A grey dog is bouncing a soccer ball on its head in a grass field,2.9,NEUTRAL
9099,A lapdog with a blue collar is not playing with the ball outside,A grey dog is bouncing a soccer ball on its head in a grass field,3.1,NEUTRAL
9101,A grey lapdog is bouncing a tennis ball on its head in a grass field,A dog with a blue collar is playing with the ball outside,3.2,NEUTRAL
9108,A young black foster-child is standing on the edge of a body of water near some buckets,A boy next to some buckets of rags is not holding an object,2.7,NEUTRAL
9109,A Scout next to some buckets of rags is holding an object,A young black child is waiting on the edge of a body of water near some buckets,2.5,NEUTRAL
9110,A Scout next to some buckets of rags is holding an object,A young white child is not standing on the edge of a body of water near some buckets,2.2,NEUTRAL
9117,There are no little boys playing outside with a soccer ball on the green grass,Two children are playing soccer in the park,3.2,NEUTRAL
9126,A nullipara is wearing a colorful shirt and a lot of jewelry,A man with Indian clothing and henna on his hand is going through paperwork,1.2,NEUTRAL
9127,A colleen with Indian clothing and henna on her hand is going through paperwork,The woman is wearing a colorful shirt and a lot of jewelry,2.4,NEUTRAL
9129,A nullipara is wearing a colorful shirt and a lot of jewelry,A girl with Indian clothing and henna on her hand is going through paperwork,2.55,NEUTRAL
9133,A Monsieur in a black jersey is standing in a gym,A woman in a black jersey is standing in a gym,3.5,NEUTRAL
9134,A Monsieur is standing in the middle of a gym and is wearing a jersey,A man in a jersey which is black is standing in a gym,4.2,NEUTRAL
9137,There is no man standing in the middle of a gym and is wearing a jersey,A man in a black jersey is standing in a gym,3.4,NEUTRAL
9153,A begum is wearing a black dress and is carrying a white cross,A man in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,1.4,NEUTRAL
9155,A nullipara in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,A boy is wearing a black dress and is carrying a white cross,2.4,NEUTRAL
9156,A begum is wearing a black dress and is carrying a white cross,A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,2.7,NEUTRAL
9160,A Scout is standing next to the opening of a fountain,A girl is standing next to the opening of a fountain,2.9,NEUTRAL
9161,A Scout in a swimsuit is sitting on top of a circular fountain,The boy is standing next to the opening of a fountain,3.6,NEUTRAL
9167,A brown and white wildcat is jumping on the sidewalk,A brown and white dog is jumping on the sidewalk,3.1,NEUTRAL
9171,A brown and white lapdog is jumping on the sidewalk,A little brown and white dog is running on the road,3.5,NEUTRAL
