pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
8859,A little woman in a green coat and a boy holding a red sled are walking in the snow,A little girl in a green coat and a boy holding a red sled are lying in the snow,3.7,NEUTRAL
8862,A little woman in a green coat and a boy holding a red sled are walking in the snow,A child is wearing a coat and is carrying a red sled near a child in a green and black coat,3.8,NEUTRAL
8867,A male is sitting on the ground,A toddler is sitting down,3.3,NEUTRAL
8869,A male is sitting in a seat,A toddler is sitting in a seat,3.7,NEUTRAL
8873,A male is sitting on the ground,A boy is sitting in a seat,3.7,NEUTRAL
8875,A male is sitting in a seat,A toddler is sitting down,4.2,NEUTRAL
8876,A canine is catching a black frisbee,A dog is biting a black frisbee,4.1,NEUTRAL
8878,A large wet yellow canine is retrieving a toy,A large wet yellow dog is holding a toy,4.3,NEUTRAL
8879,A large wet yellow canine is retrieving a toy,A large wet yellow cat is retrieving a toy,2.9,NEUTRAL
8888,A adult is walking in a city street,A woman is walking in a city street,3.5,NEUTRAL
8892,A adult is walking in a city street,A man is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees,1.6,NEUTRAL
8901,Dirt bikers are riding on a trail,Two people are not riding motorbikes,2.7,NEUTRAL
8902,Two organisms are riding motorbikes,Dirt bikers are riding on a trail,3.6,NEUTRAL
8908,A middle eastern adult is standing with her back against a lamp post near to other people,A man is leaning against a pole and is surrounded by people,2.5,NEUTRAL
8913,A pair is not looking at a map,A couple is looking at a map,4.3,NEUTRAL
8914,A adult and a woman are standing in front of an art gallery and are looking at a map,A man and a woman are standing in front of an art gallery and are looking at a signboard ,3.8,NEUTRAL
8915,A adult and a woman are standing in front of an art gallery and are looking at a map,A man and a woman are sitting in front of an art gallery and are looking at a map,3.4,NEUTRAL
8916,A adult and a woman are standing in front of an art gallery and are looking at a signboard ,A couple is looking at a map,2.3,NEUTRAL
8926,No little canine is running on the sand,The dog is running across the gravel,3.2,NEUTRAL
8937,One woman in orange shorts is standing on a rock cliff over the water and the other woman in black shorts is jumping off into the water,Two males are standing on a cliff edge and one is jumping into the water,3.1,NEUTRAL
8942,A male in blue shirt is looking at his hand near a stack of blocks on table,A woman in blue shirt is looking at her hand near a stack of blocks on table,3.1,NEUTRAL
8943,The male in blue shirt is looking at his hand near the stack of blocks on table,A boy is playing a game with wooden blocks,3.1,NEUTRAL
8944,A male is playing a game with wooden blocks,A woman in blue shirt is looking at her hand near a stack of blocks on table,2.0,NEUTRAL
8945,A male is playing a game with blocks made of wood,A boy in blue shirt is looking at his hand near a stack of blocks on table,3.4,NEUTRAL
8949,A adult in a bikini is pulling a dog on a leash at the beach,A woman in a bikini is pulling a cat on a leash at the beach,3.9,NEUTRAL
8952,A adult in a bikini is pulling a dog on a leash at the beach,A woman is standing at the beach with an animal on a leash,3.815,NEUTRAL
8955,A adult in a bikini is pulling a cat on a leash at the beach,A woman is standing at the beach with a dog on a leash,3.2,NEUTRAL
8956,A adult is standing at the beach with a dog on a leash,A woman in a bikini is pulling a dog on a leash at the beach,3.3,NEUTRAL
8958,A big abstraction of people are standing and two are sitting on the couch,A small group of people are standing and two are sitting on the couch,3.4,NEUTRAL
8961,A abstraction of five young adults are lounging in the room,A small group of people are standing and two are sitting on the couch,3.8,NEUTRAL
8964,A big abstraction of people are standing and two are sitting on the couch,A group of five young adults are lounging indoors,3.5,NEUTRAL
8965,A small abstraction of people are standing and two are sitting on the couch,A group of five young adults are lounging indoors,3.1,NEUTRAL
8967,A canine has its head outside a red and green gift bag,A dog has its head inside a red and green gift bag,3.1,NEUTRAL
8972,The red and brown canine is digging its nose inside a holiday gift bag,The dog has its head inside a red and green gift bag,4.1,NEUTRAL
8973,A canine has its head outside a red and green gift bag,The red and brown dog is digging its nose inside a holiday gift bag,3.5,NEUTRAL
8976,The traveler is biking in the rain and wearing a red jacket,The rider is biking in the snow and wearing a red jacket,3.8,NEUTRAL
8980,The traveler is biking in the snow and wearing a red jacket,A cyclist is biking in a snowy forest at day,3.2,NEUTRAL
8982,The traveler is biking in the rain and wearing a red jacket,A cyclist is biking in a snowy forest at night,3.0,NEUTRAL
8983,A pedaler is biking in a snowy forest at night,The rider is biking in the snow and wearing a red jacket,3.8,NEUTRAL
8987,A young woman in a bikini is jumping on the beach,A young girl in a bikini is sitting on the beach,3.6,NEUTRAL
8988,A young woman in swimming suite is jumping on the beach,A girl with a bikini is playing in the dunes,3.2,NEUTRAL
8992,A young woman in a bikini is jumping on the beach,A girl with a bikini is playing in the dunes,3.9,NEUTRAL
8994,A little juvenile is wearing a hat and is walking in the dry sand,A little kid is wearing a hat and is walking in the wet sand,4.3,NEUTRAL
8998,A little juvenile is wearing a hat and is walking in the wet sand,A white hat is being worn by a boy which is running on the beach,3.4,NEUTRAL
8999,A male is wearing a white hat and is walking on the beach,A little kid is wearing a hat and is walking in the wet sand,4.3,NEUTRAL
9000,A male is wearing a hat and is walking in the wet sand,A boy is wearing a white hat and is running on the beach,4.3,NEUTRAL
9001,A male is wearing a white hat and is running on the beach,A little kid is wearing a hat and is walking in the dry sand,3.7,NEUTRAL
9005,A adult in a white hat is touching a cardboard box,A man in a black hat is touching a cardboard box,3.7,NEUTRAL
9011,A adult in a white hat is touching a cardboard box,A man in a black hat is reaching for a box,4.2,NEUTRAL
9017,A young woman with a heart tank top is raising her hands as she is playing on a slide,A blond child is going down a slide and throwing up his arms,2.8,NEUTRAL
9019,A young woman with a heart tank top is raising her hands as she is sliding,A blond kid is going down a slide and throwing up his arms,2.8,NEUTRAL
9021,A blond juvenile is going down a slide and throwing up his arms,A young girl with a heart tank top is raising her hands as she is sliding,3.5,NEUTRAL
9028,Two canines are playing on the beach,A brown dog is running after a black dog on a rocky shore,3.9,NEUTRAL
9030,A brown canine is running after a black dog on a rocky shore,Two dogs are playing on a beach,4.1,NEUTRAL
9035,A black organism is approaching a golden dog on pebbly beach,Two dogs are playing on a rocky beach,3.3,NEUTRAL
9037,Two canines are playing on a beach made of rocks,A black dog is approaching a golden dog on pebbly beach,4.0,NEUTRAL
9038,A black canine is approaching a golden dog on pebbly beach,Two dogs are playing on a sandy beach,3.1,NEUTRAL
9039,Two canines are playing on a rocky beach,A black dog is approaching a golden dog on pebbly beach,3.6,NEUTRAL
9041,A large black canine is jumping in the air over a snowy area,A large white dog is jumping in the air over a snowy area,3.7,NEUTRAL
9045,A large white canine is jumping in the air over a snowy area,A small white dog is jumping up in the snow,3.6,NEUTRAL
9050,Two young males are wearing hats and sticking their colored tongues out,Two young girls are wearing hats and sticking their colored tongues out,3.6,NEUTRAL
9053,A set of kids are sticking out blue and green colored tongues,Two young boys are wearing hats and sticking their colored tongues out,4.0,NEUTRAL
9054,Two young males are wearing hats and sticking their colored tongues out,Two kids are not sticking out blue and green colored tongues,3.8,NEUTRAL
9066,A white canine is standing on a grassy hillside,A dog is standing on the side of a mountain,3.5,NEUTRAL
9068,Two juveniles are rolling in clean water,Two children are rolling in muddy water,3.67,NEUTRAL
9071,Two juveniles are rolling in muddy water,Two boys are laying in the water close to the beach,2.5,NEUTRAL
9073,Two juveniles are rolling in dirty water,Two boys are laying in the ocean close to the beach,3.1,NEUTRAL
9074,Two juveniles are rolling in clean water,Two boys are laying in the ocean close to the beach,3.0,NEUTRAL
9075,Two juveniles are rolling in muddy water,Two boys are laying in the ocean close to the beach,2.8,NEUTRAL
9077,A black and brown feline is eyeing a fly,A black and brown dog is eyeing a fly,3.2,NEUTRAL
9080,A brown and black canine is looking upwards,A black and brown dog is eyeing a fly,3.2,NEUTRAL
9083,A brown and black canine is pointing the nose upwards,A black and brown cat is eyeing a fly,1.5,NEUTRAL
9086,A large adult is sitting in a military accessories store,A small man is sitting in a military accessories store,3.9,NEUTRAL
9090,There is no veteran showing things from a war to some people,A large man is sitting in a military accessories store,2.4,NEUTRAL
9098,A canine with a blue collar is playing with the ball in the garden,A grey dog is bouncing a soccer ball on its head in a grass field,2.9,NEUTRAL
9099,A canine with a blue collar is not playing with the ball outside,A grey dog is bouncing a soccer ball on its head in a grass field,3.1,NEUTRAL
9101,A grey canine is bouncing a tennis ball on its head in a grass field,A dog with a blue collar is playing with the ball outside,3.2,NEUTRAL
9108,A young black juvenile is standing on the edge of a body of water near some buckets,A boy next to some buckets of rags is not holding an object,2.7,NEUTRAL
9109,A male next to some buckets of rags is holding an object,A young black child is waiting on the edge of a body of water near some buckets,2.5,NEUTRAL
9110,A male next to some buckets of rags is holding an object,A young white child is not standing on the edge of a body of water near some buckets,2.2,NEUTRAL
9117,There are no little boys playing outside with a soccer ball on the green grass,Two children are playing soccer in the park,3.2,NEUTRAL
9126,A adult is wearing a colorful shirt and a lot of jewelry,A man with Indian clothing and henna on his hand is going through paperwork,1.2,NEUTRAL
9127,A woman with Indian clothing and henna on her hand is going through paperwork,The woman is wearing a colorful shirt and a lot of jewelry,2.4,NEUTRAL
9129,A adult is wearing a colorful shirt and a lot of jewelry,A girl with Indian clothing and henna on her hand is going through paperwork,2.55,NEUTRAL
9133,A adult in a black jersey is standing in a gym,A woman in a black jersey is standing in a gym,3.5,NEUTRAL
9134,A adult is standing in the middle of a gym and is wearing a jersey,A man in a jersey which is black is standing in a gym,4.2,NEUTRAL
9137,There is no man standing in the middle of a gym and is wearing a jersey,A man in a black jersey is standing in a gym,3.4,NEUTRAL
9153,A woman is wearing a black dress and is carrying a white cross,A man in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,1.4,NEUTRAL
9155,A adult in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,A boy is wearing a black dress and is carrying a white cross,2.4,NEUTRAL
9156,A woman is wearing a black dress and is carrying a white cross,A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,2.7,NEUTRAL
9160,A male is standing next to the opening of a fountain,A girl is standing next to the opening of a fountain,2.9,NEUTRAL
9161,A male in a swimsuit is sitting on top of a circular fountain,The boy is standing next to the opening of a fountain,3.6,NEUTRAL
9167,A brown and white feline is jumping on the sidewalk,A brown and white dog is jumping on the sidewalk,3.1,NEUTRAL
9171,A brown and white canine is jumping on the sidewalk,A little brown and white dog is running on the road,3.5,NEUTRAL
9172,A brown and white organism is jumping on the sidewalk,A little brown and white dog is running on the sidewalk,3.5,NEUTRAL
9185,A yellow feline is chasing a ball,A yellow dog is chasing a ball,3.4,NEUTRAL
9189,There is no dog turning on the grass and pursuing a flying ball,A yellow dog is chasing a ball,3.2,NEUTRAL
9192,A yellow canine is chasing a ball,A dog is turning on the grass and pursuing a flying ball,3.9,NEUTRAL
9194,A adult in blue jeans is standing in front of a group of children beside a stone built house,A woman in blue jeans is standing in front of a group of children beside a stone built house,3.5,NEUTRAL
9206,A woman in a strange outfit is riding the bike,A bike is being ridden by a woman wearing paint and costume pieces on a busy street,3.9,NEUTRAL
9208,The bike is being ridden by a girl in a strange outfit,A woman is wearing paint and costume pieces and is riding a bike on a busy street,3.7,NEUTRAL
9215,A adult with no shirt is jumping over a log,A guy is leaping into the air in a wooded area,3.6,NEUTRAL
9230,A woman in a band is playing the flute,A boy in a band is playing the flute,4.1,NEUTRAL
9236,A male in a band is playing the flute,A girl in a uniform is playing the flute with a marching band,3.5,NEUTRAL
9239,A adult is standing at the wheel of a classic American car that has its door and trunk open,A woman is standing at the wheel of a classic American car that has its door and trunk open,4.0,NEUTRAL
9241,The adult in blue is posing for a picture next to a car,The woman in blue is posing for a picture next to a car,3.3,NEUTRAL
9250,A adult is sitting near a flower bed and is overlooking a tunnel,A woman is sitting near a flower bed and is overlooking a tunnel,3.8,NEUTRAL
9254,A adult is sitting near a flower bed and is overlooking a tunnel,Two people are standing on a bench,1.1,NEUTRAL
9255,A adult is sitting near a flower bed and is overlooking a tunnel,Two people are sitting on a bench,1.5,NEUTRAL
9259,A adult by a brick wall is wearing a mask around his mouth and a hair net,A woman by a brick wall is wearing a mask around her mouth and a hair net,3.2,NEUTRAL
9262,A adult is wearing a clear plastic cap and a mask,A man by a brick wall is wearing a mask around his mouth and a hair net,2.8,NEUTRAL
9264,A adult by a brick wall is wearing a mask around his mouth and a hair net,A man is wearing a clear plastic cap and a face mask,2.4,NEUTRAL
9269,Two canines are in a kennel on their hind legs and are facing one another,Two dogs are playing with each other,3.5,NEUTRAL
9272,A black canine and a yellow dog are playing with each other,Two cats are in a kennel on their hind legs and are facing one another,2.1,NEUTRAL
9273,A black canine and a yellow dog are playing with each other,Two dogs are in a kennel on their hind legs and are facing one another,3.2,NEUTRAL
9280,Two canines and two people are walking in a wood,Two women with dogs are walking on a forest path,4.2,NEUTRAL
9281,Two adults with dogs are walking on a forest path,Two dogs and two people are sitting in the woods,2.9,NEUTRAL
9284,A adult is snowboarding down a railing in the snow,A woman is snowboarding down a railing in the snow,3.8,NEUTRAL
9288,A adult is skiing down a hill and over a red obstacle,A man is snowboarding down a railing in the snow,2.9,NEUTRAL
9295,Two construction people are sitting up on the side of a building,Two construction workers are sitting up on the top of a building,3.4,NEUTRAL
9297,Two construction people are sitting up on the top of a building,Two men are taking a break from construction,3.7,NEUTRAL
9299,Two adults are not taking a break from construction,Two construction workers are sitting up on the side of a building,3.5,NEUTRAL
9300,Two adults are taking a break from construction,Two construction workers are sitting up on the side of a building,4.0,NEUTRAL
9305,The skater is jumping in the air,A man in a red shirt is doing a trick with the skateboard,3.6,NEUTRAL
9307,A adult in a red shirt is doing a trick with a skateboard,A skateboarder is jumping in the air,3.5,NEUTRAL
9308,A skater is jumping in the air,A man in a red shirt is doing a trick with the rollerblades,2.8,NEUTRAL
9309,A skater is jumping in the air,A man in a red shirt is doing a trick with the skateboard,3.8,NEUTRAL
9313,A organism is not doing a trick on a slide,A person is doing a trick on a snowboard,2.8,NEUTRAL
9315,A organism is not doing a trick on a slide,A snowboarder is grinding down a long concrete rail,1.7,NEUTRAL
9323,Two adults and a girl in behind of a wood panel wall are posing with funny faces,Two men and a girl in front of a wood panel wall are posing with funny faces,3.9,NEUTRAL
9326,Three people are making faces for a photo,Two men and a girl in front of a wood panel wall are posing with funny faces,3.9,NEUTRAL
9327,Two adults and a girl in front of a wood panel wall are posing with funny faces,Three enemies are making faces for the camera,2.8,NEUTRAL
9328,Two adults and a girl in front of a wood panel wall are posing with funny faces,The friends are making faces for the camera,3.5,NEUTRAL
9329,Three people are making faces for the camera,Two men and a girl in front of a wood panel wall are posing with funny faces,3.365,NEUTRAL
9335,Four organisms are walking along a city sidewalk and the one in the green hat is talking on a cell phone,A group of people is not walking down the street and a person in a green hat is on the phone,3.7,NEUTRAL
9337,A abstraction of people is walking down the street and a organism in a green hat is on the phone,Four people are walking along a city sidewalk and the one in the green hat is not talking on a cell phone,3.4,NEUTRAL
9342,"A adult is standing at dusk on an almost pristine, snowy road, that is lit only by headlights","A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",3.7,NEUTRAL
9343,"A adult is standing at dusk on an almost pristine road covered by snow, that is lit only by headlights",A person is standing in the snow at the edge of a mountain,3.6,NEUTRAL
9344,A organism is standing in the snow at the edge of a mountain,"A woman is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",2.9,NEUTRAL
9349,Three adults are sitting together near woven walls,Three men are sitting together near woven walls,3.6,NEUTRAL
9351,Three adults are sitting in a village,Three women are running in a village,3.6,NEUTRAL
9354,Some adults are sitting together near woven walls,Three women are sitting in a village,3.4,NEUTRAL
9356,Three adults are sitting together near woven walls,Three women are sitting in a village,3.5,NEUTRAL
9361,A swimmer in a black wetsuit is riding a foamy wave,A surfer is surfing a big wave,4.0,NEUTRAL
9362,A swimmer is surfing a small wave,A surfer in a black wetsuit is riding a foamy wave,4.1,NEUTRAL
9369,A adult in a red jacket and khaki pants is walking through an European state,A man in a red jacket and khaki pants is walking through an American state,3.5,NEUTRAL
9370,A organism in a red jacket and khaki pants is walking through an American state,A person with a red hooded jacket and a black backpack is walking near a rocky wall,3.1,NEUTRAL
9373,A adult in a red jacket and khaki pants is walking through an American state,A person with a red hooded jacket and a black backpack is not walking near a rocky wall,3.1,NEUTRAL
9374,A organism with a red hooded jacket and a black backpack is walking near a rocky wall,A man in a red jacket and khaki pants is walking through an American state,2.5,NEUTRAL
9385,A juvenile is splashing in the pool,A kid is splashing in the ocean,4.1,NEUTRAL
9388,Two juveniles are playing,A kid is splashing in the ocean,2.0,NEUTRAL
9389,A juvenile is splashing in the ocean,Two children are not playing in the surf,3.2,NEUTRAL
9391,Two juveniles are playing in the surf,A kid is splashing in the pool,2.6,NEUTRAL
9400,The adult dressed in leather chaps and a purple shirt is standing in front of someone lookers,A man is not wearing a purple shirt and black leather chaps and is posing for the camera,3.8,NEUTRAL
9407,Two canines are running and trying to catch a soccer ball,Two cats on a lawn are playing with a plastic toy,2.2,NEUTRAL
9408,Two canines on a lawn are playing with a plastic toy,Two dogs are running and trying to catch a ball,4.2,NEUTRAL
9412,Two organisms dressed in green and red costumes are outside on the seashore,Two people dressed in green and red costumes are outside on the sidewalk,4.0,NEUTRAL
9414,organisms in costumes are sitting in the street,People in costumes are walking around in the street,2.7,NEUTRAL
9427,A canine is in the sand that is blowing in the wind,A cat is in a sandy area with the sand that is being stirred up into the air and several plants are in the background,2.6,NEUTRAL
9430,The black and white canine is sitting on a green yard,The black and white dog is running in a green yard,2.8,NEUTRAL
9436,The black and white canine is running outdoors,The black and white dog is sitting on a green yard,2.915,NEUTRAL
9439,A adult and a woman are jumping on the curb,A man and a woman are standing on the curb,3.8,NEUTRAL
9442,A adult wearing a blue shirt and high heels is standing on the sidewalk next to the man,A man and a woman are standing on the curb,3.4,NEUTRAL
9444,A adult wearing a blue shirt and high heels is standing on the sidewalk next to a man,A couple standing on the curb,3.7,NEUTRAL
9445,A adult wearing a blue shirt and high heels is standing on the sidewalk next to a man,A man and a woman are jumping on the curb,2.6,NEUTRAL
9449,A canine is jumping in the shade of some trees,A dog is jumping on a trees in the shades,3.6,NEUTRAL
9451,A feline is jumping high into the air in the country,A dog is jumping high into the air in the country,3.335,NEUTRAL
9455,A canine is jumping high into the air in the country,No dog is jumping in the shade of some trees,3.3,NEUTRAL
9456,A canine is jumping high into the air in the country,A dog is jumping on a trees in the shades,3.4,NEUTRAL
9457,A canine is jumping high into the air in the country,A dog is jumping in the shade of some trees,3.2,NEUTRAL
9462,A adult on a green bike is performing tricks on a dirt ramp,A stuntman on a bike is in the air near a body of water,3.7,NEUTRAL
9465,A organism on a bike is in the air near a body of water,A man on a green car is performing tricks on a dirt ramp,2.0,NEUTRAL
9469,A juvenile is waiting wearing swim gear,A kid is sitting wearing swim gear,4.3,NEUTRAL
9475,A juvenile is sitting wearing swim gear,A young swimmer is sitting in a bathing suit and waiting for the next race,3.7,NEUTRAL
9482,A black canine and a tan dog are fighting,A black dog and a white dog are wrestling on the floor,3.4,NEUTRAL
9492,There is no dog playing in a field of brown grass,Four dogs are playing in a grassy area,3.2,NEUTRAL
9496,A big brown and white spotted canine is lying on a jacket on the street,A big brown and white spotted dog is lying on a cloth on the street,4.4,NEUTRAL
9497,A big brown and white spotted canine is lying on a jacket on the street,A small brown and white spotted dog is lying on a jacket on the street,4.2,NEUTRAL
9499,A small brown and white spotted canine is lying on a jacket on the street,The dog is having a rest in the park,3.0,NEUTRAL
9502,A big brown and white spotted canine is lying on a jacket on the street,The dog is having a rest in the park,2.8,NEUTRAL
9504,A brown dog is gnawing a wooden post that is stuck into the ground,A brown puppy is gnawing a metallic post that is stuck in the ground,4.1,NEUTRAL
9506,A white dog is biting a pole,A brown puppy is biting a pole,3.5,NEUTRAL
9515,A adult is playing with a brown dog on a garden path,A woman is playing with a brown cat on a garden path,3.5,NEUTRAL
9516,A adult is playing with a brown dog in a garden,A woman is petting a dog near a stone path,3.1,NEUTRAL
9517,A adult is petting a dog near a stone path,A woman is playing with a brown cat on a garden path,3.0,NEUTRAL
9524,Two adults are swimming in deep water,Two men are standing in deep water,3.8,NEUTRAL
9525,Two adults are walking through the water,Two men are standing in the ocean,3.5,NEUTRAL
9526,Two adults are walking through the water,Two men are swimming in deep water,3.9,NEUTRAL
9529,Two adults are standing in deep water,Two men are walking through the water,3.4,NEUTRAL
9531,A white motor vehicle and a yellow car are racing down the track,A white bike and a yellow bike are racing down the track,3.2,NEUTRAL
9535,A white motor vehicle and a yellow car are racing down the track,No race car is on a road in front of a grassy parking area,2.7,NEUTRAL
9537,A white motor vehicle and a yellow bike are racing down the track,Two race cars are on a road in front of a grassy parking area,1.9,NEUTRAL
9538,Two race motor vehicles are on a road in front of a grassy parking area,A white car and a yellow car are racing down the track,3.7,NEUTRAL
9542,A adult on a yellow sport bike is doing a wheelie and a friend on a white bike is catching up,A man on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,4.1,NEUTRAL
9544,The orange traveler is driving a motorcycle on one wheel,A man on a yellow sport bike is doing a wheelie and a friend on a white bike is catching up,2.6,NEUTRAL
9551,A abstraction of children in a church basement is playing guitars and tambourines,A group of children in a church basement is playing maracas and tambourines,4.2,NEUTRAL
9567,An elderly adult is sitting on a bench,A young man is sitting on a bench,3.4,NEUTRAL
9569,An elderly adult is sitting on a bench and is wearing a gray jacket and black pants,An elder man is sitting on a bench and is wearing a gray jacket and black pants,3.5,NEUTRAL
9570,An elderly adult is sitting on a bench,The woman is sitting on a bench and is wearing a gray jacket and black pants,2.8,NEUTRAL
9574,An elderly adult is sitting on a bench and is wearing a gray jacket and black pants,An elderly man is sitting on a bench,3.0,NEUTRAL
9576,A canine is fetching a stick out of very clear water,A dog is fetching a stick out of very dirty water,4.0,NEUTRAL
9578,A small black and white canine is carrying a stick and is swimming,A big black and white dog is carrying a stick and is swimming,4.0,NEUTRAL
9579,A canine is fetching a stick out of very clear water,A small black and white dog is biting a stick and is swimming,3.8,NEUTRAL
9580,A canine is fetching a stick out of very clear water,A big black and white dog is carrying a stick and is swimming,3.4,NEUTRAL
9581,A canine is fetching a piece of wood out of very clear water,A small black and white dog is carrying a stick and is swimming,3.9,NEUTRAL
9583,A canine is fetching a stick out of very clear water,A small black and white dog is carrying a stick and is swimming,3.4,NEUTRAL
9591,The woman is painting a coverall blue,The lady is holding the paintbrush next to the artist's easel ,2.4,NEUTRAL
9592,The woman in the blue coverall is painting,The woman is holding the paintbrush next to the artist's easel ,3.5,NEUTRAL
9593,The woman in the blue coverall is painting,There is no lady holding the paintbrush next to the artist's easel ,2.8,NEUTRAL
9594,The woman is holding the paintbrush next to the artist's easel ,The girl in the blue coverall is painting,3.1,NEUTRAL
9599,A yellow canine is running down a path covered by sand,A golden retriever is running,3.6,NEUTRAL
9600,A yellow canine is running up a sandy path,A golden retriever is running,4.0,NEUTRAL
9602,A yellow canine is running down a sandy path,A golden retriever is not running,3.0,NEUTRAL
9609,There is no dog standing on one leg and is waiting for a soccer ball,A black and white dog is jumping for a ball,3.0,NEUTRAL
9610,A canine is standing on one leg and is waiting for a soccer ball,The black and white dog is jumping for the ball,3.8,NEUTRAL
9617,organisms are riding two camels on the sand,Two people are seated on a camel and another camel is in the foreground,3.9,NEUTRAL
9627,A barefoot adult in pajamas is looking toward the sky and is standing on the tennis court,A man is wearing a blue shirt and walking barefoot on a tennis court,3.4,NEUTRAL
9632,The adult is swimming in a body of water near a waterfall,The man is standing in a body of water near a waterfall,4.0,NEUTRAL
9635,A adult is standing in the water at the base of a waterfall,A man is standing in the water at the base of a waterfall,3.6,NEUTRAL
9638,A adult is standing in the water at the base of a waterfall,The man is standing in a lake near a waterfall,4.1,NEUTRAL
9639,A adult is standing in the water at the base of a waterfall,The man is swimming in a body of water near a waterfall,3.7,NEUTRAL
9646,A brown and white canine is running through the river,An animal is emerging from a lake,2.5,NEUTRAL
9650,A canine is emerging from a lake,A brown and white dog is running through the river,3.1,NEUTRAL
9651,A brown and white canine is catching a dirty tennis ball in a dirt field,A brown and white dog is biting a dirty tennis ball in a dirt field,4.1,NEUTRAL
9656,A canine is running on the grass and chasing a ball,A brown and white dog is catching a dirty tennis ball in a dirt field,3.9,NEUTRAL
9657,A canine is running on the sand and chasing a ball,A brown and white dog is biting a dirty tennis ball in a dirt field,3.4,NEUTRAL
9659,A canine is running on the sand and chasing a ball,A brown and white dog is catching a dirty tennis ball in a dirt field,3.5,NEUTRAL
9667,A shirtless adult is escorting a horse that is pulling a carriage along a paved road,A shirtless woman is leading a horse that is pulling a carriage,3.1,NEUTRAL
9675,A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain,The young girl is playing on the edge of a fountain and an older woman is watching her,3.3,NEUTRAL
9676,A young woman is playing on the edge of a fountain and an older adult is not watching her,A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain,2.4,NEUTRAL
9684,A adult in an orange shirt and clown makeup is standing in a park and others are looking on,A girl is wearing an orange shirt and a striped tie,3.0,NEUTRAL
9687,A adult is performing a jump on a bicycle,A cyclist is performing a jump on a bicycle,4.4,NEUTRAL
9691,A pedaler is performing a jump on a bicycle,A bicyclist is performing a trick over wall full of graffiti,3.8,NEUTRAL
9692,A pedaler is performing a trick over a clean wall,A cyclist is performing a jump on a bicycle,4.4,NEUTRAL
9694,There is no cyclist performing a jump on a bicycle,A bicyclist is performing a trick over a heavily graphitized wall,3.4,NEUTRAL
9695,A pedaler is performing a trick over a heavily graphitized wall,A cyclist is performing a jump on a bicycle,3.585,NEUTRAL
9697,A adult is showing a small cat to an infant,A woman is showing a small dog to an infant,3.5,NEUTRAL
9699,A adult is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,A man is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,4.2,NEUTRAL
9700,A adult is showing a small dog to an infant,A woman is crouching down next to a dog and is smiling at a young girl sitting on the sidewalk,3.2,NEUTRAL
9701,A adult is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,A woman is showing a small dog to an infant,2.5,NEUTRAL
9702,A adult is showing a puppy to an infant,A woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,3.4,NEUTRAL
9703,A adult is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,A woman is showing a small cat to an infant,2.8,NEUTRAL
9704,A adult is showing a small dog to an infant,A woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,3.4,NEUTRAL
9708,A black and white canine is carrying a small stick on the green grass,A black and white dog is carrying a huge stick on the green grass,4.0,NEUTRAL
9710,A black and white canine is carrying a small stick on the green grass,A black and white dog with a large branch is running in the field,3.5,NEUTRAL
9715,A male wearing a striped shirt is running barefoot on the sandy hill,A girl wearing a striped shirt is running barefoot on the sandy hill,3.7,NEUTRAL
9717,A male is running through the grass,A boy is running through the sand,4.0,NEUTRAL
9718,A male wearing a striped shirt is running barefoot on the sandy hill,A boy is running on the beach,3.6,NEUTRAL
9719,A male is running through the grass,A boy wearing a striped shirt is running barefoot on the sandy hill,3.3,NEUTRAL
9721,A male is running through the sand,A girl wearing a striped shirt is running barefoot on the sandy hill,3.2,NEUTRAL
9723,A driver is leaning on a racing motorcycle,A man is leaning on a racing motorcycle,4.3,NEUTRAL
9730,The motorcycle driver is riding a red and black bike,A woman is leaning on a racing motorcycle,2.3,NEUTRAL
9731,The motorcycle driver is riding a red and black bike,A man is leaning on a racing motorcycle,2.7,NEUTRAL
9733,A adult is shooting at target practice,A man is shooting at target practice,3.6,NEUTRAL
9746,Two young males are looking up at the camera and one is sticking out his tongue,A little boy is sticking his tongue out for the camera and another boy is not looking,3.9,NEUTRAL
9748,Two young woman are looking up at the camera and one is sticking out his tongue,A little boy is sticking his tongue out for the camera and another boy is looking on,3.2,NEUTRAL
9753,A canine is standing on concrete and is holding a blue ball,A dog is running on concrete and is holding a blue ball,4.2,NEUTRAL
9757,The small canine is walking outside and is carrying a colorful toy in its mouth,A dog is running on concrete and is holding a blue ball,3.6,NEUTRAL
9758,A canine is running on concrete and is holding a blue ball,The large dog is walking outside and is carrying a colorful toy in its mouth,3.6,NEUTRAL
